entity_name,krs,path,status,old_file_value,new_file_value
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].nazwa[1].nrWpisuWprow,no_change,13,13
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].posiadaneUdzialy[0].nrWpisuWprow,no_change,8,8
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].posiadaneUdzialy[0].nrWpisuWykr,no_change,71,71
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].posiadaneUdzialy[0].posiadaneUdzialy,no_change,"80 (OSIEMDZIESIĄT) UDZIAŁÓW O ŁĄCZNEJ WARTOŚCI 50000,00 ZŁ (PIĘĆDZIESIĄT TYSIĘCY)","80 (OSIEMDZIESIĄT) UDZIAŁÓW O ŁĄCZNEJ WARTOŚCI 50000,00 ZŁ (PIĘĆDZIESIĄT TYSIĘCY)"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].posiadaneUdzialy[1].nrWpisuWprow,no_change,71,71
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial1.wspolnicySpzoo[1].posiadaneUdzialy[1].posiadaneUdzialy,no_change,"96 (DZIEWIĘĆDZIESIĄT SZEŚĆ) UDZIAŁÓW O ŁĄCZNEJ WARTOŚCI 60.000,00 ZŁ (SZEŚĆDZIESIĄT TYSIĘCY ZŁOTYCH)","96 (DZIEWIĘĆDZIESIĄT SZEŚĆ) UDZIAŁÓW O ŁĄCZNEJ WARTOŚCI 60.000,00 ZŁ (SZEŚĆDZIESIĄT TYSIĘCY ZŁOTYCH)"
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].imiona[0].imiona.imie,no_change,T******,T******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].imiona[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].imiona[0].nrWpisuWykr,no_change,22,22
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,H*******,H*******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].nazwisko[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].nazwisko[0].nrWpisuWykr,no_change,22,22
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].rodzajProkury[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].rodzajProkury[0].nrWpisuWykr,no_change,22,22
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[0].rodzajProkury[0].rodzajProkury,no_change,SAMODZIELNA,SAMODZIELNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].identyfikator[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].identyfikator[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].identyfikator[0].pesel,no_change,7**********,7**********
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].imiona[0].imiona.imie,no_change,D******,D******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].imiona[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].imiona[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,G*****,G*****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].nazwisko[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].nazwisko[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].rodzajProkury[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].rodzajProkury[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[1].rodzajProkury[0].rodzajProkury,no_change,SAMODZIELNA,SAMODZIELNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].imiona[0].imiona.imie,no_change,K****,K****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].imiona[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].imiona[0].nrWpisuWykr,no_change,13,13
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,O********,O********
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].nazwisko[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].nazwisko[0].nrWpisuWykr,no_change,13,13
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].rodzajProkury[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].rodzajProkury[0].nrWpisuWykr,no_change,13,13
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[2].rodzajProkury[0].rodzajProkury,no_change,SAMODZIELNA,SAMODZIELNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].imiona[0].imiona.imie,no_change,F****,F****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].imiona[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].imiona[0].nrWpisuWykr,no_change,36,36
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,M*******,M*******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].nazwisko[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].nazwisko[0].nrWpisuWykr,no_change,36,36
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].rodzajProkury[0].nrWpisuWprow,no_change,9,9
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].rodzajProkury[0].nrWpisuWykr,no_change,36,36
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[3].rodzajProkury[0].rodzajProkury,no_change,SAMODZIELNA,SAMODZIELNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].imiona[0].imiona.imie,no_change,S*****,S*****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].imiona[0].nrWpisuWprow,no_change,10,10
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].imiona[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,S*****,S*****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].nazwisko[0].nrWpisuWprow,no_change,10,10
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].nazwisko[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].rodzajProkury[0].nrWpisuWprow,no_change,10,10
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].rodzajProkury[0].nrWpisuWykr,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[4].rodzajProkury[0].rodzajProkury,no_change,SAMODZIELNA,SAMODZIELNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].identyfikator[0].nrWpisuWprow,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].identyfikator[0].nrWpisuWykr,no_change,30,30
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].identyfikator[0].pesel,no_change,7**********,7**********
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].imiona[0].imiona.imie,no_change,B*********,B*********
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].imiona[0].nrWpisuWprow,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].imiona[0].nrWpisuWykr,no_change,30,30
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,N************,N************
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].nazwisko[0].nrWpisuWprow,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].nazwisko[0].nrWpisuWykr,no_change,30,30
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].rodzajProkury[0].nrWpisuWprow,no_change,27,27
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].rodzajProkury[0].nrWpisuWykr,no_change,30,30
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.prokurenci[5].rodzajProkury[0].rodzajProkury,no_change,PROKURA SAMOISTNA,PROKURA SAMOISTNA
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].nazwaOrganu[0].nazwaOrganu,no_change,ZARZĄD,ZARZĄD
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].nazwaOrganu[0].nrWpisuWprow,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].czyZawieszona[0].czyZawieszona,no_change,False,False
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].czyZawieszona[0].nrWpisuWprow,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].czyZawieszona[0].nrWpisuWykr,no_change,2,2
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].funkcjaWOrganie[0].funkcjaWOrganie,no_change,CZŁONEK ZARZĄDU,CZŁONEK ZARZĄDU
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].funkcjaWOrganie[0].nrWpisuWprow,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].funkcjaWOrganie[0].nrWpisuWykr,no_change,2,2
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].imiona[0].imiona.imie,no_change,R***,R***
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].imiona[0].imiona.imieDrugie,no_change,C******,C******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].imiona[0].nrWpisuWprow,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].imiona[0].nrWpisuWykr,no_change,2,2
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,K***,K***
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].nazwisko[0].nrWpisuWprow,no_change,1,1
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[0].nazwisko[0].nrWpisuWykr,no_change,2,2
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].czyZawieszona[0].czyZawieszona,no_change,False,False
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].czyZawieszona[0].nrWpisuWprow,no_change,7,7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].czyZawieszona[0].nrWpisuWykr,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].funkcjaWOrganie[0].funkcjaWOrganie,no_change,CZŁONEK ZARZĄDU,CZŁONEK ZARZĄDU
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].funkcjaWOrganie[0].nrWpisuWprow,no_change,7,7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].funkcjaWOrganie[0].nrWpisuWykr,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].imiona[0].imiona.imie,no_change,P****,P****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].imiona[0].nrWpisuWprow,no_change,7,7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].imiona[0].nrWpisuWykr,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,D***,D***
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].nazwisko[0].nrWpisuWprow,no_change,7,7
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[10].nazwisko[0].nrWpisuWykr,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].czyZawieszona[0].czyZawieszona,no_change,False,False
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].czyZawieszona[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].czyZawieszona[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].funkcjaWOrganie[0].funkcjaWOrganie,no_change,CZŁONEK ZARZĄDU,CZŁONEK ZARZĄDU
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].funkcjaWOrganie[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].funkcjaWOrganie[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].imiona[0].imiona.imie,no_change,M******,M******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].imiona[0].imiona.imieDrugie,no_change,E*****,E*****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].imiona[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].imiona[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,R****,R****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].nazwisko[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[11].nazwisko[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].czyZawieszona[0].czyZawieszona,no_change,False,False
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].czyZawieszona[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].czyZawieszona[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].funkcjaWOrganie[0].funkcjaWOrganie,no_change,CZŁONEK ZARZĄDU,CZŁONEK ZARZĄDU
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].funkcjaWOrganie[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].funkcjaWOrganie[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].imiona[0].imiona.imie,no_change,F****,F****
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].imiona[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].imiona[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].nazwisko[0].nazwisko.nazwiskoICzlon,no_change,M*******,M*******
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].nazwisko[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[12].nazwisko[0].nrWpisuWykr,no_change,21,21
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[13].czyZawieszona[0].czyZawieszona,no_change,False,False
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[13].czyZawieszona[0].nrWpisuWprow,no_change,12,12
CGI Information Systems and Management Consultants (Polska) Sp. z o.o.,0000078664,root.odpis.dane.dzial2.reprezentacja[0].sklad[13].czyZawieszona[0].nrWpisuWykr,no_change,22,22
